Ne Zha,Warrior Tabi,Breastplate of Valor,Hastened Katana,Runeforged Hammer,Emperor's Armor,Qin's Sais
Isis,Shoes of Focus,Shogun's Kusari,Winged Blade,Relic Dagger,Shaman's Ring,Polynomicon
Jing Wei,Warrior Tabi,Berserker's Shield,Pestilence,Fail-not,Deathbringer,Mystical Mail
Chaac,Reinforced Greaves,Hydra's Lament,Spirit Robe,Hastened Katana,Breastplate of Valor,Bulwark of Hope
Achilles,Ninja Tabi,Deathbringer,Deathbringer,Brawler's Beat Stick,Berserker's Shield,Poisoned Star
Chernobog,Ninja Tabi,Runic Shield,Ichaival,Heartward Amulet,Ichaival,Ichaival
Anubis,Shoes of Focus,Hastened Ring,Hastened Ring,Polynomicon,Ethereal Staff,Breastplate of Valor
Susano,Reinforced Greaves,Mantle of Discord,Hastened Katana,Frostbound Hammer,Hide of the Nemean Lion,The Executioner
Vulcan,Shoes of Focus,Hide of the Nemean Lion,Rod of Asclepius,Demonic Grip,Pestilence,Jade Emperor's Crown
Awilix,Reinforced Greaves,Malice,Silverbranch Bow,Devourer's Gauntlet,The Crusher,Toxic Blade
Chiron,Talaria Boots,Jotunn's Wrath,Gauntlet of Thebes,Poisoned Star,Atalanta's Bow,Bulwark of Hope
Hou Yi,Ninja Tabi,Mystical Mail,Winged Blade,The Executioner,Rage,Atalanta's Bow
Hel,Reinforced Shoes,Spirit Robe,Genji's Guard,Pridwen,Gem of Isolation,Midgardian Mail
Chiron,Talaria Boots,Shogun's Kusari,Titan's Bane,Oni Hunter's Garb,Atalanta's Bow,Toxic Blade
Isis,Shoes of Focus,Celestial Legion Helm,Bulwark of Hope,Mantle of Discord,Lotus Crown,Demonic Grip
Baron Samedi,Shoes of Focus,Mantle of Discord,Jade Emperor's Crown,Bumba's Mask,Spirit Robe,Rod of Asclepius
Ratatoskr,Acorn of Yggdrasil,Shogun's Kusari,Odysseus' Bow,Transcendence,Oni Hunter's Garb,Berserker's Shield
Terra,Reinforced Shoes,Pridwen,Spear of the Magus,Shield of Regrowth,Book of Thoth,Polynomicon
Guan Yu,Ninja Tabi,Runic Shield,Midgardian Mail,Toxic Blade,Runic Shield,The Crusher
Hachiman,Reinforced Greaves,Stone of Gaia,Heartward Amulet,Lono's Mask,Midgardian Mail,Contagion
Terra,Travelers Shoes,Lotus Crown,Gem of Isolation,Pridwen,Shogun's Kusari,Bancroft's Talon
Cerberus,Reinforced Shoes,Mail of Renewal,Toxic Blade,Doom Orb,Shaman's Ring,Spear of the Magus
Kumbhakarna,Travelers Shoes,Soul Reaver,Magi's Cloak,Polynomicon,Spear of the Magus,Soul Gem
Athena,Shoes of the Magi,Dynasty Plate Helm,Book of the Dead,Witchblade,Shogun's Kusari,Pridwen
Vamana,Reinforced Greaves,Midgardian Mail,Shifter's Shield,Stone Cutting Sword,Stone Cutting Sword,Ancile
Thanatos,Talaria Boots,Bumba's Mask,Void Shield,Malice,Titan's Bane,Berserker's Shield
Thanatos,Reinforced Greaves,Hastened Katana,Frostbound Hammer,Stone of Gaia,Stone Cutting Sword,Bumba's Mask
The Morrigan,Shoes of Focus,Oni Hunter's Garb,Gauntlet of Thebes,Ethereal Staff,Pythagorem's Piece,Ethereal Staff
Arachne,Ninja Tabi,Jotunn's Wrath,Runic Shield,Runeforged Hammer,Silverbranch Bow,Ichaival
Ymir,Shoes of Focus,Oni Hunter's Garb,Ethereal Staff,Doom Orb,Pythagorem's Piece,Shaman's Ring
Thanatos,Talaria Boots,Rage,Malice,Jotunn's Wrath,Rage,Atalanta's Bow
Bastet,Warrior Tabi,Shogun's Kusari,Jotunn's Wrath,Malice,Deathbringer,Titan's Bane
Jormungandr,Shoes of the Magi,Pythagorem's Piece,Shield of Regrowth,Shogun's Kusari,Stone of Binding,Gauntlet of Thebes
Discordia,Shoes of the Magi,Warlock's Staff,Stone of Binding,Celestial Legion Helm,Spirit Robe,Heartward Amulet
Chaac,Talaria Boots,Shogun's Kusari,Poisoned Star,Oni Hunter's Garb,Hydra's Lament,Witchblade
Mercury,Talaria Boots,Hide of the Nemean Lion,Titan's Bane,Shogun's Kusari,Poisoned Star,Ichaival
Kali,Ninja Tabi,Arondight,Mail of Renewal,Odysseus' Bow,Runic Shield,Odysseus' Bow
Ullr,Reinforced Greaves,Deathbringer,The Executioner,Bulwark of Hope,Runeforged Hammer,Oni Hunter's Garb
Skadi,Reinforced Greaves,Gauntlet of Thebes,Brawler's Beat Stick,Lono's Mask,Devourer's Gauntlet,Blackthorn Hammer
Guan Yu,Reinforced Greaves,Oni Hunter's Garb,Shield of Regrowth,Rage,Winged Blade,Sovereignty
Ganesha,Shoes of the Magi,Dynasty Plate Helm,Typhon's Fang,Breastplate of Valor,Talisman of Energy,Gauntlet of Thebes
Erlang Shen,Warrior Tabi,Ichaival,Gauntlet of Thebes,Shifter's Shield,Mantle of Discord,Midgardian Mail
Bellona,Ninja Tabi,Blackthorn Hammer,Frostbound Hammer,Spirit Robe,Pridwen,Bulwark of Hope
Ra,Travelers Shoes,Typhon's Fang,Book of the Dead,Shaman's Ring,Bulwark of Hope,Spirit Robe
Izanami,Warrior Tabi,Odysseus' Bow,Hydra's Lament,Breastplate of Valor,Runic Shield,Stone of Gaia
Nike,Ninja Tabi,Heartward Amulet,Pridwen,Transcendence,Transcendence,Bulwark of Hope
Ao Kuang,Shoes of the Magi,Contagion,Stone of Fal,Mantle of Discord,Hide of the Urchin,Hide of the Urchin
Skadi,Warrior Tabi,Rage,Stone of Gaia,Qin's Sais,Pridwen,Qin's Sais
Chronos,Reinforced Shoes,Stone of Fal,Pestilence,Spectral Armor,Book of Thoth,Book of the Dead
Skadi,Talaria Boots,Spirit Robe,Hydra's Lament,Runic Shield,Atalanta's Bow,Void Shield
Medusa,Talaria Boots,Rage,Silverbranch Bow,Bumba's Mask,Toxic Blade,Shogun's Kusari
Isis,Shoes of Focus,Demonic Grip,Typhon's Fang,Book of Thoth,Pestilence,Genji's Guard
Mercury,Reinforced Greaves,Witchblade,Hide of the Urchin,Golden Blade,Ancile,Poisoned Star
Khepri,Reinforced Shoes,Mystical Mail,Magi's Cloak,Spear of the Magus,Pestilence,Staff Of Myrddin
Khepri,Shoes of the Magi,Shogun's Kusari,Mantle of Discord,Void Stone,Typhon's Fang,Soul Gem
Skadi,Warrior Tabi,Hydra's Lament,The Executioner,Shield of Regrowth,Qin's Sais,Toxic Blade
Cu Chulainn,Talaria Boots,Hydra's Lament,Runeforged Hammer,Rangda's Mask,Brawler's Beat Stick,Gauntlet of Thebes
Ne Zha,Warrior Tabi,Berserker's Shield,Golden Blade,Runeforged Hammer,Mantle of Discord,Pestilence
Hou Yi,Ninja Tabi,Poisoned Star,Contagion,Shield of Regrowth,The Executioner,Jotunn's Wrath
Ratatoskr,Acorn of Yggdrasil,Bulwark of Hope,Void Shield,Shogun's Kusari,Oni Hunter's Garb,Runic Shield
Artio,Shoes of the Magi,Mail of Renewal,Emperor's Armor,Hide of the Urchin,Rod of Asclepius,Gauntlet of Thebes
Xbalanque,Talaria Boots,Shield of Regrowth,Ichaival,Talisman of Energy,Jotunn's Wrath,Brawler's Beat Stick
Cu Chulainn,Warrior Tabi,Rangda's Mask,Relic Dagger,Stone Cutting Sword,Hide of the Urchin,Masamune
Ares,Reinforced Shoes,Ethereal Staff,Doom Orb,Bumba's Mask,Hastened Ring,Hide of the Urchin
Ah Muzen Cab,Reinforced Greaves,Magi's Cloak,Pridwen,Frostbound Hammer,Shifter's Shield,Sovereignty
Mercury,Talaria Boots,Shifter's Shield,Emperor's Armor,Mail of Renewal,Rage,Runic Shield
Jormungandr,Shoes of the Magi,Demonic Grip,Book of Thoth,Demonic Grip,Doom Orb,Soul Reaver
Kuzenbo,Shoes of Focus,Hide of the Nemean Lion,Mystical Mail,Talisman of Energy,Hide of the Nemean Lion,Doom Orb
Camazotz,Reinforced Greaves,Atalanta's Bow,Genji's Guard,Poisoned Star,Pridwen,Mantle of Discord
Ah Muzen Cab,Talaria Boots,Devourer's Gauntlet,Rage,Hide of the Urchin,Midgardian Mail,Berserker's Shield
Izanami,Talaria Boots,Hide of the Urchin,Bulwark of Hope,Spectral Armor,Ancile,Devourer's Gauntlet
Osiris,Warrior Tabi,Breastplate of Valor,Jotunn's Wrath,Shogun's Kusari,Shifter's Shield,Mantle of Discord
Freya,Shoes of the Magi,Spear of the Magus,Soul Gem,Obsidian Shard,Polynomicon,Typhon's Fang
Thoth,Travelers Shoes,Bulwark of Hope,Sovereignty,Mystical Mail,Pridwen,Celestial Legion Helm
Bellona,Talaria Boots,Runeforged Hammer,Runeforged Hammer,Heartward Amulet,Malice,Midgardian Mail
Fenrir,Talaria Boots,Shifter's Shield,Qin's Sais,Arondight,Mantle of Discord,Ancile
Nike,Ninja Tabi,Pridwen,Spirit Robe,Deathbringer,Bulwark of Hope,Asi
Geb,Shoes of Focus,Contagion,Bumba's Mask,Magi's Cloak,Obsidian Shard,Pridwen
Terra,Shoes of Focus,Hide of the Nemean Lion,Stone of Fal,Warlock's Staff,Contagion,Contagion
Freya,Shoes of the Magi,Book of the Dead,Book of Thoth,Shogun's Kusari,Magi's Cloak,Soul Gem
Fenrir,Reinforced Greaves,Spectral Armor,Pestilence,Genji's Guard,Odysseus' Bow,Deathbringer
Agni,Shoes of the Magi,Doom Orb,Soul Reaver,Sovereignty,Gauntlet of Thebes,Shaman's Ring
Baron Samedi,Shoes of the Magi,Relic Dagger,Dynasty Plate Helm,Spirit Robe,Warlock's Staff,Ethereal Staff
Ao Kuang,Shoes of the Magi,Staff Of Myrddin,Stone of Fal,Witchblade,Hide of the Nemean Lion,Contagion
Kuzenbo,Reinforced Shoes,Typhon's Fang,Spirit Robe,Mystical Mail,Doom Orb,Heartward Amulet
Awilix,Reinforced Greaves,Void Shield,Devourer's Gauntlet,Shogun's Kusari,Bumba's Mask,Qin's Sais
Scylla,Travelers Shoes,Winged Blade,Witchblade,Contagion,Book of the Dead,Spirit Robe
King Arthur,Talaria Boots,Ancile,Talisman of Energy,Winged Blade,Arondight,Malice
Anhur,Reinforced Greaves,Asi,Genji's Guard,Runeforged Hammer,Jotunn's Wrath,Mail of Renewal
Kumbhakarna,Travelers Shoes,Shield of Regrowth,Bulwark of Hope,Hastened Ring,Polynomicon,Witchblade
Guan Yu,Reinforced Greaves,Jotunn's Wrath,Qin's Sais,Gauntlet of Thebes,Odysseus' Bow,Heartward Amulet
Cupid,Ninja Tabi,Bulwark of Hope,Hide of the Nemean Lion,Hydra's Lament,Runic Shield,Berserker's Shield
Isis,Travelers Shoes,Obsidian Shard,Doom Orb,Ethereal Staff,Relic Dagger,Heartward Amulet
Serqet,Ninja Tabi,Poisoned Star,Ichaival,Gauntlet of Thebes,Runic Shield,Hydra's Lament
Ne Zha,Talaria Boots,Toxic Blade,Mantle of Discord,Sovereignty,Qin's Sais,Atalanta's Bow
Tyr,Talaria Boots,Midgardian Mail,Hydra's Lament,Shield of Regrowth,Gauntlet of Thebes,Silverbranch Bow
Ravana,Talaria Boots,Breastplate of Valor,Talisman of Energy,Gladiator's Shield,Witchblade,Mantle of Discord
Sobek,Shoes of the Magi,Spear of the Magus,Jade Emperor's Crown,Spirit Robe,Warlock's Staff,Shield of Regrowth
Geb,Shoes of Focus,Stone of Fal,Doom Orb,Stone of Binding,Mail of Renewal,Polynomicon
Terra,Travelers Shoes,Demonic Grip,Lotus Crown,Stone of Gaia,Rangda's Mask,Bancroft's Talon
Nike,Talaria Boots,Deathbringer,Golden Blade,Gauntlet of Thebes,Shifter's Shield,Asi
Chiron,Talaria Boots,Transcendence,Ancile,Hide of the Urchin,Pestilence,Mantle of Discord
Persephone,Shoes of Focus,Warlock's Staff,Rod of Asclepius,Gauntlet of Thebes,Gem of Isolation,Doom Orb
Terra,Travelers Shoes,Mail of Renewal,Breastplate of Valor,Hide of the Nemean Lion,Doom Orb,Bancroft's Talon
Skadi,Warrior Tabi,Qin's Sais,Devourer's Gauntlet,Ancile,Qin's Sais,Jotunn's Wrath
King Arthur,Warrior Tabi,Gauntlet of Thebes,Golden Blade,Breastplate of Valor,Golden Blade,Genji's Guard
Hun Batz,Reinforced Greaves,Relic Dagger,Titan's Bane,Spectral Armor,Titan's Bane,Runeforged Hammer
Sylvanus,Reinforced Shoes,Pythagorem's Piece,Warlock's Staff,Shield of Regrowth,Stone of Gaia,Emperor's Armor
Ao Kuang,Shoes of the Magi,Spear of Desolation,Celestial Legion Helm,Mantle of Discord,Sovereignty,Toxic Blade
Aphrodite,Shoes of Focus,Contagion,Obsidian Shard,Mantle of Discord,Contagion,Telkhines Ring
Sylvanus,Travelers Shoes,Toxic Blade,Toxic Blade,Talisman of Energy,Obsidian Shard,Soul Reaver
Chang'e,Shoes of Focus,Pythagorem's Piece,Hide of the Urchin,Pridwen,Bancroft's Talon,Staff Of Myrddin
Mercury,Ninja Tabi,Atalanta's Bow,Gauntlet of Thebes,Brawler's Beat Stick,Breastplate of Valor,Poisoned Star
Bacchus,Shoes of the Magi,Pestilence,Oni Hunter's Garb,Bulwark of Hope,Dynasty Plate Helm,Book of Thoth
Odin,Talaria Boots,Atalanta's Bow,Contagion,Oni Hunter's Garb,Transcendence,Ichaival
Freya,Travelers Shoes,Shogun's Kusari,Bulwark of Hope,Spear of the Magus,Stone of Gaia,Spirit Robe
Kumbhakarna,Travelers Shoes,Pestilence,Contagion,Typhon's Fang,Relic Dagger,Pestilence
Vamana,Warrior Tabi,Heartward Amulet,Genji's Guard,Malice,Spirit Robe,Pestilence
Arachne,Talaria Boots,Gladiator's Shield,Hastened Katana,Toxic Blade,Frostbound Hammer,Mantle of Discord
Sylvanus,Reinforced Shoes,Stone of Gaia,Hide of the Urchin,Spirit Robe,Soul Gem,Dynasty Plate Helm
Ullr,Warrior Tabi,Hide of the Nemean Lion,Ichaival,Deathbringer,Frostbound Hammer,Gladiator's Shield
King Arthur,Reinforced Greaves,Emperor's Armor,Shifter's Shield,Gladiator's Shield,Gauntlet of Thebes,Witchblade
Ah Muzen Cab,Talaria Boots,Relic Dagger,Bumba's Mask,Hide of the Urchin,Spectral Armor,Witchblade
Chang'e,Shoes of the Magi,Dynasty Plate Helm,Emperor's Armor,Pridwen,Hastened Ring,Bancroft's Talon
Skadi,Warrior Tabi,Emperor's Armor,Breastplate of Valor,Asi,Bumba's Mask,Shield of Regrowth
Da Ji,Reinforced Greaves,Transcendence,Hide of the Urchin,Bulwark of Hope,Spirit Robe,Contagion
Artemis,Warrior Tabi,Contagion,Spectral Armor,Devourer's Gauntlet,Emperor's Armor,Qin's Sais
Nu Wa,Shoes of Focus,Spear of the Magus,Spear of the Magus,Demonic Grip,Doom Orb,Celestial Legion Helm
Izanami,Ninja Tabi,Genji's Guard,Emperor's Armor,Lono's Mask,Emperor's Armor,Hide of the Nemean Lion
Anhur,Ninja Tabi,Breastplate of Valor,Pestilence,Lono's Mask,Emperor's Armor,Runic Shield
Ne Zha,Ninja Tabi,Bumba's Mask,Void Shield,Berserker's Shield,Gauntlet of Thebes,Jotunn's Wrath
Nemesis,Ninja Tabi,Sovereignty,Transcendence,Mantle of Discord,Mantle of Discord,Pestilence
Kuzenbo,Travelers Shoes,Genji's Guard,Hide of the Urchin,Polynomicon,Shaman's Ring,Spectral Armor
Ymir,Shoes of the Magi,Pythagorem's Piece,Hastened Ring,Spear of Desolation,Bulwark of Hope,Toxic Blade
Chang'e,Reinforced Shoes,Dynasty Plate Helm,Mantle of Discord,Midgardian Mail,Pythagorem's Piece,Magi's Cloak
Pele,Talaria Boots,Arondight,Ichaival,The Crusher,Void Shield,Golden Blade
Baron Samedi,Shoes of Focus,Stone of Gaia,Void Stone,Gauntlet of Thebes,Spear of the Magus,Hide of the Urchin
Fafnir,Shoes of Focus,Warlock's Staff,Shaman's Ring,Heartward Amulet,Magi's Cloak,Soul Reaver
Agni,Travelers Shoes,Emperor's Armor,Book of the Dead,Soul Gem,Talisman of Energy,Gauntlet of Thebes
Agni,Travelers Shoes,Toxic Blade,Polynomicon,Pridwen,Doom Orb,Talisman of Energy
Vamana,Talaria Boots,Midgardian Mail,Hide of the Nemean Lion,Runic Shield,Oni Hunter's Garb,Toxic Blade
Hercules,Talaria Boots,Runic Shield,Stone of Gaia,Jotunn's Wrath,Gauntlet of Thebes,Berserker's Shield
Osiris,Reinforced Greaves,Malice,Relic Dagger,Masamune,Titan's Bane,Silverbranch Bow
Fafnir,Travelers Shoes,Shogun's Kusari,Pridwen,Heartward Amulet,Jade Emperor's Crown,Demonic Grip
Sobek,Shoes of Focus,Shogun's Kusari,Warlock's Staff,Contagion,Contagion,Talisman of Energy
Cu Chulainn,Talaria Boots,Mail of Renewal,Hastened Katana,Poisoned Star,Odysseus' Bow,Malice
Kali,Ninja Tabi,Heartward Amulet,Genji's Guard,Gauntlet of Thebes,Void Shield,Transcendence
Nemesis,Ninja Tabi,Devourer's Gauntlet,Shogun's Kusari,Pestilence,Ichaival,Runeforged Hammer
Chaac,Warrior Tabi,Void Shield,Sovereignty,Mail of Renewal,Pestilence,Magi's Cloak
Rama,Reinforced Greaves,Relic Dagger,Sovereignty,Malice,The Executioner,Midgardian Mail
Zhong Kui,Reinforced Shoes,Genji's Guard,Staff Of Myrddin,Soul Gem,Dynasty Plate Helm,Pridwen
Loki,Warrior Tabi,Atalanta's Bow,Gladiator's Shield,Bumba's Mask,Sovereignty,Void Shield
Hou Yi,Talaria Boots,Gladiator's Shield,Mail of Renewal,Runeforged Hammer,Bulwark of Hope,Bulwark of Hope
Terra,Reinforced Shoes,Sovereignty,Mystical Mail,Rod of Asclepius,Rangda's Mask,Gauntlet of Thebes
King Arthur,Talaria Boots,Transcendence,Qin's Sais,Magi's Cloak,Rage,Devourer's Gauntlet
Cernunnos,Ninja Tabi,Wind Demon,Malice,Devourer's Gauntlet,Stone of Gaia,Void Shield
Set,Ninja Tabi,Spirit Robe,Atalanta's Bow,Odysseus' Bow,Shifter's Shield,Contagion
Hou Yi,Ninja Tabi,Gauntlet of Thebes,Mantle of Discord,Mail of Renewal,Asi,Pestilence
Raijin,Reinforced Shoes,Lono's Mask,Shield of Regrowth,Stone of Fal,Witchblade,Staff Of Myrddin
Artio,Shoes of Focus,Jade Emperor's Crown,Mantle of Discord,Winged Blade,Magi's Cloak,Gauntlet of Thebes
Thor,Warrior Tabi,Oni Hunter's Garb,Wind Demon,Relic Dagger,Void Shield,Poisoned Star
Nox,Shoes of Focus,Gauntlet of Thebes,Stone of Binding,Witchblade,Demonic Grip,Hide of the Nemean Lion
Artemis,Reinforced Greaves,Breastplate of Valor,Pridwen,Blackthorn Hammer,Spectral Armor,Atalanta's Bow
Ullr,Warrior Tabi,Brawler's Beat Stick,Lono's Mask,Sovereignty,Spirit Robe,Atalanta's Bow
Thoth,Reinforced Shoes,Gauntlet of Thebes,Jade Emperor's Crown,Spirit Robe,Toxic Blade,Book of the Dead
Sylvanus,Reinforced Shoes,Hastened Ring,Spectral Armor,Shield of Regrowth,Hide of the Urchin,Dynasty Plate Helm
Baron Samedi,Travelers Shoes,Emperor's Armor,Doom Orb,Witchblade,Bumba's Mask,Gem of Isolation
Hachiman,Reinforced Greaves,Ancile,Gladiator's Shield,Oni Hunter's Garb,Winged Blade,Runic Shield
Chernobog,Talaria Boots,Titan's Bane,Witchblade,Qin's Sais,Runic Shield,Deathbringer
Mercury,Warrior Tabi,Transcendence,Pridwen,Genji's Guard,Titan's Bane,Ancile
Vamana,Talaria Boots,Deathbringer,Rage,Golden Blade,Toxic Blade,Hide of the Nemean Lion
Raijin,Shoes of the Magi,Rod of Asclepius,Spear of Desolation,Gauntlet of Thebes,Dynasty Plate Helm,Shaman's Ring
Loki,Ninja Tabi,Blackthorn Hammer,Genji's Guard,Hastened Katana,Bumba's Mask,Pridwen
Artio,Shoes of Focus,Demonic Grip,Midgardian Mail,Genji's Guard,Sovereignty,Mantle of Discord
Rama,Talaria Boots,Devourer's Gauntlet,Pridwen,Asi,Breastplate of Valor,Lono's Mask
Awilix,Warrior Tabi,Toxic Blade,Talisman of Energy,Frostbound Hammer,Ichaival,Hastened Katana
Apollo,Ninja Tabi,Contagion,Hydra's Lament,Shield of Regrowth,Relic Dagger,Midgardian Mail
Serqet,Ninja Tabi,Wind Demon,Oni Hunter's Garb,Gladiator's Shield,Shogun's Kusari,Ancile
Kuzenbo,Shoes of the Magi,Emperor's Armor,Bancroft's Talon,Magi's Cloak,Bancroft's Talon,Spear of Desolation
Jormungandr,Travelers Shoes,Spear of Desolation,Gem of Isolation,Talisman of Energy,Shogun's Kusari,Mail of Renewal
Isis,Shoes of the Magi,Typhon's Fang,Soul Gem,Jade Emperor's Crown,Winged Blade,Magi's Cloak
Chaac,Warrior Tabi,Devourer's Gauntlet,Odysseus' Bow,Blackthorn Hammer,Asi,Rage
Nemesis,Reinforced Greaves,Toxic Blade,Qin's Sais,Transcendence,Genji's Guard,Contagion
Xbalanque,Talaria Boots,Emperor's Armor,Brawler's Beat Stick,Rage,Heartward Amulet,Transcendence
Scylla,Shoes of the Magi,Spectral Armor,Lotus Crown,Spear of the Magus,Gem of Isolation,Shaman's Ring
Ne Zha,Talaria Boots,Mail of Renewal,Arondight,Ichaival,Bulwark of Hope,Gladiator's Shield
Cerberus,Travelers Shoes,Staff Of Myrddin,Sovereignty,Void Stone,Oni Hunter's Garb,Oni Hunter's Garb
Artemis,Warrior Tabi,Shogun's Kusari,Gauntlet of Thebes,Witchblade,Ancile,The Crusher
Khepri,Travelers Shoes,Spectral Armor,Hastened Ring,Doom Orb,Celestial Legion Helm,Stone of Gaia
Loki,Talaria Boots,Contagion,Stone Cutting Sword,Winged Blade,Gauntlet of Thebes,Winged Blade
He Bo,Travelers Shoes,Hide of the Urchin,Jade Emperor's Crown,Gauntlet of Thebes,Mail of Renewal,Soul Reaver
Sol,Travelers Shoes,Stone of Fal,Shield of Regrowth,Bancroft's Talon,Hastened Ring,Soul Gem
Izanami,Ninja Tabi,Brawler's Beat Stick,Devourer's Gauntlet,Titan's Bane,Emperor's Armor,Void Shield
Ratatoskr,Acorn of Yggdrasil,Gauntlet of Thebes,Silverbranch Bow,Stone Cutting Sword,The Executioner,Masamune
Terra,Travelers Shoes,Stone of Gaia,Hide of the Urchin,Talisman of Energy,Pridwen,Gem of Isolation
Pele,Ninja Tabi,Pestilence,Devourer's Gauntlet,Shield of Regrowth,Malice,Pridwen
Isis,Travelers Shoes,Spirit Robe,Midgardian Mail,Bumba's Mask,Magi's Cloak,Sovereignty
Achilles,Warrior Tabi,Frostbound Hammer,Wind Demon,Runeforged Hammer,Deathbringer,Devourer's Gauntlet
Nox,Travelers Shoes,Typhon's Fang,Winged Blade,Bulwark of Hope,Mantle of Discord,Mail of Renewal
Xbalanque,Talaria Boots,Pridwen,The Executioner,Shogun's Kusari,Oni Hunter's Garb,Sovereignty
King Arthur,Warrior Tabi,Midgardian Mail,Runeforged Hammer,Pestilence,Asi,The Executioner
Merlin,Reinforced Shoes,Hide of the Nemean Lion,Mantle of Discord,Genji's Guard,Bumba's Mask,Staff Of Myrddin
Vamana,Reinforced Greaves,Spirit Robe,Jotunn's Wrath,Bumba's Mask,Toxic Blade,Gauntlet of Thebes
Thanatos,Ninja Tabi,Wind Demon,Winged Blade,Shield of Regrowth,Arondight,Stone of Gaia
Neith,Warrior Tabi,Witchblade,Berserker's Shield,Silverbranch Bow,Qin's Sais,Fail-not
Hachiman,Reinforced Greaves,Ancile,Mail of Renewal,Runic Shield,Devourer's Gauntlet,Witchblade
Mercury,Warrior Tabi,Silverbranch Bow,Breastplate of Valor,Talisman of Energy,Malice,Pestilence
Zhong Kui,Reinforced Shoes,Winged Blade,Shaman's Ring,Stone of Binding,Soul Gem,Shaman's Ring
Persephone,Shoes of the Magi,Spear of Desolation,Pridwen,Stone of Fal,Lotus Crown,Lotus Crown
Neith,Talaria Boots,Talisman of Energy,Malice,Fail-not,Berserker's Shield,Lono's Mask
Camazotz,Talaria Boots,Silverbranch Bow,Berserker's Shield,The Executioner,Contagion,Winged Blade
Erlang Shen,Ninja Tabi,Midgardian Mail,Bumba's Mask,Runeforged Hammer,Ancile,The Executioner
Ares,Reinforced Shoes,Breastplate of Valor,Void Stone,Bancroft's Talon,Genji's Guard,Dynasty Plate Helm
Ravana,Talaria Boots,Void Shield,Pestilence,Rage,Winged Blade,Blackthorn Hammer
Artemis,Ninja Tabi,Toxic Blade,Mail of Renewal,Qin's Sais,Runeforged Hammer,Jotunn's Wrath
Nemesis,Reinforced Greaves,Jotunn's Wrath,The Executioner,Malice,Hydra's Lament,Berserker's Shield
Hou Yi,Warrior Tabi,Mail of Renewal,Ancile,Breastplate of Valor,Sovereignty,Gladiator's Shield
Cerberus,Reinforced Shoes,Void Stone,Typhon's Fang,Mystical Mail,Relic Dagger,Void Stone
Athena,Travelers Shoes,Talisman of Energy,Polynomicon,Toxic Blade,Jade Emperor's Crown,Witchblade
Kali,Warrior Tabi,Mystical Mail,Mystical Mail,Genji's Guard,Runeforged Hammer,The Crusher
Set,Talaria Boots,Stone of Gaia,The Crusher,Stone of Gaia,Mantle of Discord,The Crusher
He Bo,Shoes of Focus,Warlock's Staff,Dynasty Plate Helm,Midgardian Mail,Hastened Ring,Shaman's Ring
Fenrir,Reinforced Greaves,Asi,Poisoned Star,Sovereignty,The Executioner,Atalanta's Bow
Vamana,Ninja Tabi,Asi,Atalanta's Bow,Relic Dagger,Pridwen,Genji's Guard
Chernobog,Warrior Tabi,Sovereignty,Blackthorn Hammer,Transcendence,Mantle of Discord,The Executioner
